symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
MSFT,2020-12-15 00:00:00+00:00,214.13,215.42,212.24,215.165,27018106,209.3726828634,210.6340229881,207.5246729134,210.3846883123,27018106,0.0,1.0
MSFT,2020-12-16 00:00:00+00:00,219.28,220.11,214.72,214.75,35023253,214.4082655317,215.2198254568,209.9495748584,209.9789083497,35023253,0.0,1.0
MSFT,2020-12-17 00:00:00+00:00,219.42,220.89,217.92,219.87,32515784,214.5451551576,215.9824962299,213.078480594,214.9851575267,32515784,0.0,1.0
MSFT,2020-12-18 00:00:00+00:00,218.59,219.69,216.02,218.59,63354922,213.7335952324,214.809156579,211.2206928135,213.7335952324,63354922,0.0,1.0
MSFT,2020-12-21 00:00:00+00:00,222.59,224.0,217.2801,217.55,37181886,217.6447274019,219.0234014917,212.4527972252,212.7167008684,37181886,0.0,1.0
MSFT,2020-12-22 00:00:00+00:00,223.94,225.63,221.85,222.69,22643397,218.9647345091,220.6171878507,216.9211679506,217.7425057062,22643397,0.0,1.0
MSFT,2020-12-23 00:00:00+00:00,221.02,223.5589,220.8,223.11,18699638,216.1096080254,218.5921013917,215.8944957561,218.153174584,18699638,0.0,1.0
MSFT,2020-12-24 00:00:00+00:00,222.75,223.61,221.2,221.42,10550572,217.8011726887,218.6420661051,216.285608973,216.5007212423,10550572,0.0,1.0
MSFT,2020-12-28 00:00:00+00:00,224.96,226.03,223.02,224.45,17762701,219.9620732123,221.0083010677,218.0651741101,219.4634038607,17762701,0.0,1.0
MSFT,2020-12-29 00:00:00+00:00,224.15,227.18,223.58,226.31,17403213,219.170068948,222.1327515664,218.6127326139,221.2820803195,17403213,0.0,1.0
MSFT,2020-12-30 00:00:00+00:00,221.68,225.63,221.47,225.23,20272337,216.7549448334,220.6171878507,216.5496103945,220.2260746338,20272337,0.0,1.0
MSFT,2020-12-31 00:00:00+00:00,222.42,223.0,219.68,221.7,20942132,217.4785042847,218.0456184493,214.7993787486,216.7745004942,20942132,0.0,1.0
MSFT,2021-01-04 00:00:00+00:00,217.69,223.0,214.81,222.53,37130139,212.8535904943,218.0456184493,210.0375753323,217.5860604194,37130139,0.0,1.0
MSFT,2021-01-05 00:00:00+00:00,217.9,218.52,215.7,217.26,23822953,213.0589249332,213.6651504195,210.90780224,212.4331437861,23822953,0.0,1.0
MSFT,2021-01-06 00:00:00+00:00,212.25,216.4899,211.94,212.17,35930653,207.5344507438,211.6801530651,207.2313380006,207.4562281004,35930653,0.0,1.0
MSFT,2021-01-07 00:00:00+00:00,218.29,219.34,213.71,214.04,27694480,213.4402603197,214.4669325142,208.9620139856,209.2846823896,27694480,0.0,1.0
MSFT,2021-01-08 00:00:00+00:00,219.62,220.58,217.0261,218.68,22956206,214.7407117661,215.6793834867,212.2044403325,213.8215957062,22956206,0.0,1.0
MSFT,2021-01-11 00:00:00+00:00,217.49,218.91,216.73,218.47,23047029,212.6580338858,214.046485806,211.9149187736,213.6162612673,23047029,0.0,1.0
MSFT,2021-01-12 00:00:00+00:00,214.93,217.1,213.3202,216.5,23148341,210.1549092973,212.2766984993,208.5808741557,211.6900286739,23148341,0.0,1.0
MSFT,2021-01-13 00:00:00+00:00,216.34,216.76,213.9266,214.02,20087080,211.5335833871,211.9442522649,209.1738017926,209.2651267288,20087080,0.0,1.0
MSFT,2021-01-14 00:00:00+00:00,213.02,217.46,212.74,215.91,29346737,208.2873436864,212.6287003945,208.0135644345,211.1131366789,29346737,0.0,1.0
MSFT,2021-01-15 00:00:00+00:00,212.65,214.51,212.03,213.52,31746512,207.9255639607,209.7442404195,207.3193384745,208.7762352076,31746512,0.0,1.0
MSFT,2021-01-19 00:00:00+00:00,216.44,216.98,212.63,213.75,30480859,211.6313616913,212.1593645342,207.9060082999,209.0011253073,30480859,0.0,1.0
MSFT,2021-01-20 00:00:00+00:00,224.34,225.79,217.2908,217.7,37777260,219.3558477261,220.7736331375,212.4632595038,212.8633683247,37777260,0.0,1.0
MSFT,2021-01-21 00:00:00+00:00,224.97,226.3,222.42,224.7,30749553,219.9718510428,221.2723024891,217.4785042847,219.7078496213,30749553,0.0,1.0
MSFT,2021-01-22 00:00:00+00:00,225.95,230.07,225.8,227.08,30172663,220.9300784243,224.9585445589,220.7834109679,222.0349732622,30172663,0.0,1.0
MSFT,2021-01-25 00:00:00+00:00,229.53,229.78,224.22,229.12,33152095,224.430541716,224.6749874766,219.238513761,224.0296506686,33152095,0.0,1.0
MSFT,2021-01-26 00:00:00+00:00,232.33,234.18,230.08,231.86,49169601,227.1683342346,228.977232863,224.9683223893,226.7087762047,49169601,0.0,1.0
MSFT,2021-01-27 00:00:00+00:00,232.9,240.44,230.14,238.0,69870638,227.7256705688,235.0981547083,225.0269893718,232.7123640849,69870638,0.0,1.0
MSFT,2021-01-28 00:00:00+00:00,238.93,242.64,235.09,235.61,49111159,233.6217023143,237.2492774015,229.8670154316,230.3754626136,49111159,0.0,1.0
MSFT,2021-01-29 00:00:00+00:00,231.96,238.02,231.35,235.99,42503138,226.806554509,232.7319197457,226.2101068531,230.7470201697,42503138,0.0,1.0
MSFT,2021-02-01 00:00:00+00:00,239.65,242.5,232.43,235.06,33314193,234.3257061048,237.1123877756,227.2661125389,229.8376819403,33314193,0.0,1.0
MSFT,2021-02-02 00:00:00+00:00,239.51,242.31,238.69,241.3,25678356,234.1888164789,236.9266089975,233.3870343841,235.9390481247,25678356,0.0,1.0
MSFT,2021-02-03 00:00:00+00:00,243.0,245.09,239.26,239.57,27158104,237.6012792968,239.6448458553,233.9443707183,234.2474834614,27158104,0.0,1.0
MSFT,2021-02-04 00:00:00+00:00,242.01,243.2399,240.37,242.66,25296100,236.6332740848,237.8358494486,235.0297098953,237.2688330624,25296100,0.0,1.0
MSFT,2021-02-05 00:00:00+00:00,242.2,243.28,240.42,242.23,18054752,236.8190528629,237.8750585486,235.0785990474,236.8483863541,18054752,0.0,1.0
MSFT,2021-02-08 00:00:00+00:00,242.47,243.68,240.81,243.15,22211929,237.0830542843,238.2661717656,235.459934434,237.7479467531,22211929,0.0,1.0
MSFT,2021-02-09 00:00:00+00:00,243.77,244.76,241.38,241.87,23471475,238.3541722394,239.3221774513,236.0172707681,236.4963844589,23471475,0.0,1.0
MSFT,2021-02-10 00:00:00+00:00,242.82,245.92,240.89,245.0,22117240,237.4252783491,240.4564057805,235.5381570774,239.5568453815,22117240,0.0,1.0
MSFT,2021-02-11 00:00:00+00:00,244.49,245.15,242.15,244.78,15751059,239.0581760299,239.7035128379,236.7701637107,239.3417331122,15751059,0.0,1.0
MSFT,2021-02-12 00:00:00+00:00,244.99,245.3,242.73,243.9332,16561079,239.5470675511,239.8501802942,237.3372778753,238.5137464319,16561079,0.0,1.0
MSFT,2021-02-16 00:00:00+00:00,243.7,246.13,242.92,245.03,26728487,238.2857274264,240.6617402194,237.5230566534,239.5861788728,26728487,0.0,1.0
MSFT,2021-02-17 00:00:00+00:00,244.2,244.31,240.94,241.32,21451617,239.3221774513,239.429980234,236.1272949841,236.4997045969,21451617,0.56,1.0
MSFT,2021-02-18 00:00:00+00:00,243.79,243.93,240.86,241.8,16925563,238.9203670797,239.0575706212,236.0488929604,236.9701167393,16925563,0.0,1.0
MSFT,2021-02-19 00:00:00+00:00,240.97,243.86,240.18,243.75,25262600,236.156695743,238.9889688505,235.3824757587,238.8811660678,25262600,0.0,1.0
MSFT,2021-02-22 00:00:00+00:00,234.51,237.93,232.4,237.42,36182764,229.8257323264,233.1774188411,227.7578789504,232.6776059398,36182764,0.0,1.0
MSFT,2021-02-23 00:00:00+00:00,233.27,234.83,228.73,230.325,30228704,228.6105009585,230.1393404214,224.1611861116,225.7243264598,30228704,0.0,1.0
MSFT,2021-02-24 00:00:00+00:00,234.55,235.2,229.0,230.01,26339746,229.8649333383,230.5019497811,224.4257929417,225.4156184913,26339746,0.0,1.0
MSFT,2021-02-25 00:00:00+00:00,228.99,234.5852,227.88,232.08,39118089,224.4159926887,229.8994302287,223.3281646094,227.4442708555,39118089,0.0,1.0
MSFT,2021-02-26 00:00:00+00:00,232.38,235.37,229.54,231.525,37545055,227.7382784445,230.6685540816,224.9550066019,226.9003568158,37545055,0.0,1.0
MSFT,2021-03-01 00:00:00+00:00,236.94,237.47,233.15,235.9,25332837,232.2071937974,232.7266072046,228.4928979229,231.1879674888,25332837,0.0,1.0
MSFT,2021-03-02 00:00:00+00:00,233.87,237.3,233.45,237.01,22812459,229.1985161365,232.5600029042,228.7869055119,232.2757955681,22812459,0.0,1.0
MSFT,2021-03-03 00:00:00+00:00,227.56,233.5799,227.26,232.155,34029526,223.0145565144,228.914210798,222.7205489254,227.5177727527,34029526,0.0,1.0
MSFT,2021-03-04 00:00:00+00:00,226.73,232.49,224.26,226.735,44727785,222.2011355182,227.8460812271,219.7804730354,222.2060356447,44727785,0.0,1.0
MSFT,2021-03-05 00:00:00+00:00,231.6,233.27,226.46,229.5165,41872770,226.9738587131,228.6105009585,221.9365286881,224.9319760074,41872770,0.0,1.0
MSFT,2021-03-08 00:00:00+00:00,227.39,233.365,227.13,231.37,35267440,222.847952214,228.7036033617,222.5931456369,226.7484528948,35267440,0.0,1.0
MSFT,2021-03-09 00:00:00+00:00,233.78,235.3839,231.67,232.88,33080531,229.1103138598,230.6821764332,227.0424604838,228.2282910928,33080531,0.0,1.0
MSFT,2021-03-10 00:00:00+00:00,232.42,237.0,232.04,237.0,29746812,227.7774794563,232.2659953152,227.4050698436,232.2659953152,29746812,0.0,1.0
MSFT,2021-03-11 00:00:00+00:00,237.13,239.17,234.31,234.96,29907586,232.3933986038,234.392650209,229.6297272671,230.2667437099,29907586,0.0,1.0
MSFT,2021-03-12 00:00:00+00:00,235.75,235.82,233.23,234.01,22653662,231.0409636943,231.1095654651,228.5712999467,229.3357196781,22653662,0.0,1.0
MSFT,2021-03-15 00:00:00+00:00,234.81,235.185,231.81,234.96,26042669,230.1197399154,230.4872494017,227.1796640254,230.2667437099,26042669,0.0,1.0
MSFT,2021-03-16 00:00:00+00:00,237.71,240.055,235.94,236.28,28092196,232.9618132758,235.2599725966,231.2271685007,231.5603771016,28092196,0.0,1.0
MSFT,2021-03-17 00:00:00+00:00,237.04,238.55,233.23,236.15,29562100,232.305196327,233.785034525,228.5712999467,231.432973813,29562100,0.0,1.0
MSFT,2021-03-18 00:00:00+00:00,230.72,234.19,230.33,232.56,34852251,226.111436452,229.5121242315,225.7292265863,227.9146829979,34852251,0.0,1.0
MSFT,2021-03-19 00:00:00+00:00,230.35,232.474,229.3496,231.02,46430730,225.7488270922,227.8304008224,224.7684097854,226.405444041,46430730,0.0,1.0
MSFT,2021-03-22 00:00:00+00:00,235.99,236.9,230.14,230.27,30127005,231.2761697655,232.1679927855,225.5430217799,225.6704250685,30127005,0.0,1.0
MSFT,2021-03-23 00:00:00+00:00,237.58,241.05,237.07,237.485,31638376,232.8344099873,236.2350977668,232.334597086,232.7413075841,31638376,0.0,1.0
MSFT,2021-03-24 00:00:00+00:00,235.46,238.0,235.32,237.845,25620127,230.7567563583,233.2460206119,230.6195528167,233.0941166909,25620127,0.0,1.0
MSFT,2021-03-25 00:00:00+00:00,232.34,236.94,231.57,235.3,34061853,227.6990774326,232.2071937974,226.9444579542,230.5999523108,34061853,0.0,1.0
MSFT,2021-03-26 00:00:00+00:00,236.48,236.71,231.55,231.55,25479853,231.7563821609,231.9817879791,226.9248574482,226.9248574482,25479853,0.0,1.0
MSFT,2021-03-29 00:00:00+00:00,235.24,236.8,231.88,236.59,25227455,230.541150793,232.0699902558,227.2482657961,231.8641849435,25227455,0.0,1.0
MSFT,2021-03-30 00:00:00+00:00,231.85,233.85,231.1,233.525,24792012,227.2188650372,229.1789156306,226.4838460647,228.8604074092,24792012,0.0,1.0
MSFT,2021-03-31 00:00:00+00:00,235.77,239.1,232.39,232.91,43623471,231.0605642003,234.3240484382,227.7480786974,228.2576918517,43623471,0.0,1.0
MSFT,2021-04-01 00:00:00+00:00,242.35,242.84,238.0501,238.47,30337982,237.5091306525,237.9893430478,233.2951198792,233.7066325013,30337982,0.0,1.0
MSFT,2021-04-05 00:00:00+00:00,249.07,249.96,242.7,242.76,36910609,244.0949006462,244.9671231603,237.8521395063,237.9109410241,36910609,0.0,1.0
MSFT,2021-04-06 00:00:00+00:00,247.86,249.4,246.88,247.61,22931923,242.9090700372,244.4183089941,241.9486452465,242.664063713,22931923,0.0,1.0
MSFT,2021-04-07 00:00:00+00:00,249.9,250.93,247.19,247.81,22719835,244.9083216425,245.9177476981,242.2524530884,242.8600687724,22719835,0.0,1.0
MSFT,2021-04-08 00:00:00+00:00,253.25,254.139,252.0,252.77,23625197,248.1914063864,249.0626488751,246.9663747655,247.720994244,23625197,0.0,1.0
MSFT,2021-04-09 00:00:00+00:00,255.85,255.99,252.44,252.87,24326833,250.7394721578,250.8766756993,247.3975858961,247.8189967736,24326833,0.0,1.0
MSFT,2021-04-12 00:00:00+00:00,255.91,257.67,254.62,254.71,27148668,250.7982736756,252.5231181977,249.5340410428,249.6222433195,27148668,0.0,1.0
MSFT,2021-04-13 00:00:00+00:00,258.49,259.19,256.83,257.2573,23837469,253.326738941,254.0127566487,251.6998969485,252.1186617578,23837469,0.0,1.0
MSFT,2021-04-14 00:00:00+00:00,255.59,258.83,255.16,257.475,23070938,250.4846655806,253.6599475419,250.063254703,252.3320132649,23070938,0.0,1.0
MSFT,2021-04-15 00:00:00+00:00,259.5,259.93,257.73,257.931,25627481,254.3165644907,254.7379753683,252.5819197155,252.7789048002,25627481,0.0,1.0
MSFT,2021-04-16 00:00:00+00:00,260.74,261.0,257.6014,259.47,24878582,255.5317958586,255.7866024357,252.4558884624,254.2871637318,24878582,0.0,1.0
MSFT,2021-04-19 00:00:00+00:00,258.74,261.48,257.821,260.19,23209260,253.5717452652,256.2570145781,252.6711020175,254.9927819454,23209260,0.0,1.0
MSFT,2021-04-20 00:00:00+00:00,258.26,260.2,256.84,257.82,19722875,253.1013331228,255.0025821984,251.7096972015,252.6701219922,19722875,0.0,1.0
MSFT,2021-04-21 00:00:00+00:00,260.58,260.68,257.25,258.94,24030383,255.3749918111,255.4729943408,252.1115075731,253.7677503245,24030383,0.0,1.0
MSFT,2021-04-22 00:00:00+00:00,257.17,261.78,255.64,260.21,25606152,252.0331055494,256.5510221671,250.5336668455,255.0123824513,25606152,0.0,1.0
MSFT,2021-04-23 00:00:00+00:00,261.15,261.51,257.27,257.88,21499286,255.9336062302,256.286415337,252.1311080791,252.72892351,21499286,0.0,1.0
MSFT,2021-04-26 00:00:00+00:00,261.55,262.435,260.17,261.66,19763346,256.3256163489,257.1929387365,254.9731814395,256.4334191315,19763346,0.0,1.0
MSFT,2021-04-27 00:00:00+00:00,261.97,263.19,260.12,261.585,31014213,256.7372269735,257.9328578355,254.9241801746,256.3599172343,31014213,0.0,1.0
MSFT,2021-04-28 00:00:00+00:00,254.56,256.5399,252.95,256.078,46903119,249.475239525,251.4155916099,247.8973987974,250.9629179254,46903119,0.0,1.0
MSFT,2021-04-29 00:00:00+00:00,252.51,256.1,249.0,255.46,40589023,247.4661876668,250.9844784819,244.0262988754,250.3572622921,40589023,0.0,1.0
MSFT,2021-04-30 00:00:00+00:00,252.18,253.08,249.6,249.74,30945098,247.1427793189,248.0248020859,244.6143140535,244.751517595,30945098,0.0,1.0
MSFT,2021-05-03 00:00:00+00:00,251.86,254.35,251.12,253.4,19626568,246.829171224,249.2694342127,246.1039525044,248.3384101809,19626568,0.0,1.0
MSFT,2021-05-04 00:00:00+00:00,247.79,251.21,245.76,250.97,32756052,242.8404682665,246.1921547811,240.8510169142,245.9569487099,32756052,0.0,1.0
MSFT,2021-05-05 00:00:00+00:00,246.47,249.5,245.82,249.06,21901325,241.5468348748,244.5163115238,240.909818432,244.0851003932,21901325,0.0,1.0
MSFT,2021-05-06 00:00:00+00:00,249.73,249.86,244.69,246.45,26491085,244.741717342,244.8691206306,239.8023898467,241.5272343689,26491085,0.0,1.0
MSFT,2021-05-07 00:00:00+00:00,252.46,254.3,251.17,252.15,27032912,247.417186402,249.2204329479,246.1529537693,247.11337856,27032912,0.0,1.0
MSFT,2021-05-10 00:00:00+00:00,247.18,251.73,247.12,250.87,29299890,242.2426528355,246.7017679354,242.1838513177,245.8589461803,29299890,0.0,1.0
MSFT,2021-05-11 00:00:00+00:00,246.23,246.6,242.57,244.55,33641589,241.3116288036,241.6742381634,237.7247362177,239.6651863052,33641589,0.0,1.0
MSFT,2021-05-12 00:00:00+00:00,239.0,244.38,238.07,242.165,36684370,234.2260459086,239.4985820047,233.3146223826,237.3278259726,36684370,0.0,1.0
MSFT,2021-05-13 00:00:00+00:00,243.03,245.6,241.42,241.8,29624298,238.1755478542,240.6942128667,236.5977071265,236.9701167393,29624298,0.0,1.0
MSFT,2021-05-14 00:00:00+00:00,248.15,249.18,245.49,245.575,23901081,243.1932773733,244.2027034288,240.5864100841,240.6697122343,23901081,0.0,1.0
MSFT,2021-05-17 00:00:00+00:00,245.18,246.59,243.52,246.55,24970168,240.2826022421,241.6644379104,238.6557602496,241.6252368986,24970168,0.0,1.0
MSFT,2021-05-18 00:00:00+00:00,243.08,246.41,242.9,246.27,20167975,238.224549119,241.488033357,238.0481445656,241.3508298155,20167975,0.0,1.0
MSFT,2021-05-19 00:00:00+00:00,243.12,243.23,238.6,239.31,25739807,238.8125642971,238.9206153915,234.3726465995,235.0700672998,25739807,0.56,1.0
MSFT,2021-05-20 00:00:00+00:00,246.48,247.95,243.86,243.96,21800716,242.1130340899,243.5569896243,239.5394534776,239.6376817453,21800716,0.0,1.0
MSFT,2021-05-21 00:00:00+00:00,245.17,248.33,244.74,247.565,21863058,240.8262437838,243.9302570413,240.4038622329,243.1788107939,21863058,0.0,1.0
MSFT,2021-05-24 00:00:00+00:00,250.78,251.16,247.51,247.785,21411547,246.3368495986,246.7101170157,243.1247852466,243.3949129827,21411547,0.0,1.0
MSFT,2021-05-25 00:00:00+00:00,251.72,252.75,250.82,251.769,17704303,247.2601953145,248.2719464712,246.3761409057,247.3083271656,17704303,0.0,1.0
MSFT,2021-05-26 00:00:00+00:00,251.49,252.94,250.75,251.43,17771600,247.0342702989,248.4585801797,246.3073811183,246.9753333383,17771600,0.0,1.0
MSFT,2021-05-27 00:00:00+00:00,249.31,251.48,249.25,251.17,24426244,244.8928940642,247.0244474721,244.8339571037,246.7199398424,24426244,0.0,1.0
MSFT,2021-05-28 00:00:00+00:00,249.68,252.08,249.56,250.995,18274942,245.2563386545,247.613817078,245.1384647334,246.5480403741,18274942,0.0,1.0
MSFT,2021-06-01 00:00:00+00:00,247.4,251.29,246.96,251.23,23213310,243.0167341522,246.8378137636,242.5845297746,246.778876803,23213310,0.0,1.0
MSFT,2021-06-02 00:00:00+00:00,247.3,249.27,245.84,248.125,19406705,242.9185058846,244.8536027572,241.484373177,243.7288890927,19406705,0.0,1.0
MSFT,2021-06-03 00:00:00+00:00,245.71,246.34,243.0,245.22,25307711,241.3566764291,241.9755145152,238.6946903759,240.8753579176,25307711,0.0,1.0
MSFT,2021-06-04 00:00:00+00:00,250.79,251.65,247.51,247.76,25281094,246.3466724254,247.1914355271,243.1247852466,243.3703559158,25281094,0.0,1.0
MSFT,2021-06-07 00:00:00+00:00,253.81,254.09,249.81,249.98,23079167,249.3131661082,249.5882052577,245.3840354025,245.5510234575,23079167,0.0,1.0
MSFT,2021-06-08 00:00:00+00:00,252.57,256.01,252.51,255.16,22454998,248.0951355895,251.4741879964,248.0361986289,250.6392477214,22454998,0.0,1.0
MSFT,2021-06-09 00:00:00+00:00,253.59,255.53,253.21,253.81,17937634,249.0970639194,251.0026923117,248.7237965024,249.3131661082,17937634,0.0,1.0
MSFT,2021-06-10 00:00:00+00:00,257.24,257.46,253.67,254.29,24563619,252.6823956884,252.8984978773,249.1756465335,249.7846617929,24563619,0.0,1.0
MSFT,2021-06-11 00:00:00+00:00,257.89,258.4868,256.61,257.985,18999731,253.3208794281,253.9071057294,252.0635576023,253.4141962824,18999731,0.0,1.0
MSFT,2021-06-14 00:00:00+00:00,259.89,259.95,256.8,257.9,19150507,255.285444781,255.3443817416,252.2501913108,253.3307022549,19150507,0.0,1.0
MSFT,2021-06-15 00:00:00+00:00,258.36,259.99,257.68,259.775,18038931,253.7825522861,255.3836730487,253.1146000661,255.1724822732,18038931,0.0,1.0
MSFT,2021-06-16 00:00:00+00:00,257.38,260.58,254.42,259.4,27036535,252.8199152632,255.9632198278,249.9123585409,254.8041262696,27036535,0.0,1.0
MSFT,2021-06-17 00:00:00+00:00,260.9,261.75,256.01,256.065,27565537,256.2775502842,257.1124905592,251.4741879964,251.5282135436,27565537,0.0,1.0
MSFT,2021-06-18 00:00:00+00:00,259.43,262.3,258.75,259.63,37202217,254.8335947499,257.6527460313,254.1656425299,255.0300512852,37202217,0.0,1.0
MSFT,2021-06-21 00:00:00+00:00,262.63,263.52,257.92,259.82,26696119,257.9768993145,258.8511308965,253.3503479084,255.2166849937,26696119,0.0,1.0
MSFT,2021-06-22 00:00:00+00:00,265.51,265.79,262.4,262.72,24694090,260.8058734226,261.080912572,257.7509742989,258.0653047554,24694090,0.0,1.0
MSFT,2021-06-23 00:00:00+00:00,265.275,266.83,264.43,265.99,19518681,260.5750369937,262.1024865555,259.7450081321,261.2773691073,19518681,0.0,1.0
MSFT,2021-06-24 00:00:00+00:00,266.69,267.85,265.47,266.16,21446867,261.9649669808,263.1044148855,260.7665821156,261.4443571623,21446867,0.0,1.0
MSFT,2021-06-25 00:00:00+00:00,265.02,267.25,264.76,266.23,25611113,260.3245549112,262.5150452797,260.0691614153,261.5131169497,25611113,0.0,1.0
MSFT,2021-06-28 00:00:00+00:00,268.72,268.9,265.91,266.185,19590024,263.959000814,264.1358116958,261.1987864932,261.4689142292,19590024,0.0,1.0
MSFT,2021-06-29 00:00:00+00:00,271.4,271.65,267.98,268.865,19937811,266.5915183869,266.837089056,263.2321116335,264.1014318021,19937811,0.0,1.0
MSFT,2021-06-30 00:00:00+00:00,270.9,271.3598,269.6043,270.69,21656457,266.1003770487,266.5520306233,264.8276333848,265.8940976866,21656457,0.0,1.0
MSFT,2021-07-01 00:00:00+00:00,271.6,271.84,269.6,269.61,16725323,266.7879749222,267.0237227645,264.8234095693,264.8332323961,16725323,0.0,1.0
MSFT,2021-07-02 00:00:00+00:00,277.65,278.0,272.5,272.82,26474408,272.7307851147,273.0745840514,267.672029331,267.9863597874,26474408,0.0,1.0
MSFT,2021-07-06 00:00:00+00:00,277.66,279.3698,274.3,278.03,31565560,272.7406079414,274.4201148616,269.4401381486,273.1040525317,31565560,0.0,1.0
MSFT,2021-07-07 00:00:00+00:00,279.93,280.6945,277.15,279.4,23260031,274.970389617,275.7213447231,272.2396437765,274.4497797984,23260031,0.0,1.0
MSFT,2021-07-08 00:00:00+00:00,277.42,278.73,274.87,276.9,24618591,272.5048600991,273.7916504052,270.0000392742,271.9940731073,24618591,0.0,1.0
MSFT,2021-07-09 00:00:00+00:00,277.94,278.05,275.32,275.72,23916665,273.0156470908,273.1236981852,270.4420664786,270.8349795491,23916665,0.0,1.0
MSFT,2021-07-12 00:00:00+00:00,277.32,279.77,276.58,279.157,18931695,272.4066318314,274.8132243887,271.6797426509,274.2110851081,18931695,0.0,1.0
MSFT,2021-07-13 00:00:00+00:00,280.98,282.8477,277.39,277.52,26120128,276.0017864272,277.836395782,272.4753916188,272.6030883667,26120128,0.0,1.0
MSFT,2021-07-14 00:00:00+00:00,282.51,283.66,280.55,282.345,23113662,277.5046789222,278.6343040001,275.5794048764,277.3426022806,23113662,0.0,1.0
MSFT,2021-07-15 00:00:00+00:00,281.03,282.51,279.83,282.0,22604227,276.0509005611,277.5046789222,274.8721613493,277.0037147572,22604227,0.0,1.0
MSFT,2021-07-16 00:00:00+00:00,280.75,284.1,279.46,282.07,26186848,275.7758614116,279.0665083777,274.508716759,277.0724745446,26186848,0.0,1.0
MSFT,2021-07-19 00:00:00+00:00,277.01,280.37,274.45,278.9335,32935634,272.1021242017,275.4025939946,269.5874805501,273.9915449299,32935634,0.0,1.0
MSFT,2021-07-20 00:00:00+00:00,279.32,280.97,276.26,278.03,26259741,274.3711971843,275.9919636005,271.3654121944,273.1040525317,26259741,0.0,1.0
MSFT,2021-07-21 00:00:00+00:00,281.4,281.52,277.29,278.905,24364320,276.4143451513,276.5322190725,272.3771633512,273.9635498736,24364320,0.0,1.0
MSFT,2021-07-22 00:00:00+00:00,286.14,286.42,283.42,283.84,23384059,281.0703650377,281.3454041871,278.3985561578,278.8111148819,23384059,0.0,1.0
MSFT,2021-07-23 00:00:00+00:00,289.67,289.99,286.5,287.37,22768071,284.5378228855,284.852153342,281.4239868012,282.2785727297,22768071,0.0,1.0
MSFT,2021-07-26 00:00:00+00:00,289.05,289.69,286.642,289.0,23176073,283.9288076261,284.5574685391,281.5634709413,283.8796934923,23176073,0.0,1.0
MSFT,2021-07-27 00:00:00+00:00,286.54,289.575,282.95,289.43,33604073,281.4632781083,284.4445060313,277.9368832998,284.3020750432,33604073,0.0,1.0
MSFT,2021-07-28 00:00:00+00:00,286.22,290.15,283.8303,288.99,33566853,281.1489476518,285.0093185702,278.8015867399,283.8698706655,33566853,0.0,1.0
MSFT,2021-07-29 00:00:00+00:00,286.5,288.618,286.08,286.235,17782235,281.4239868012,283.5044615099,281.0114280771,281.1636818919,17782235,0.0,1.0
MSFT,2021-07-30 00:00:00+00:00,284.91,286.66,283.91,285.17,20944846,279.8621573457,281.5811520294,278.8798746692,280.1175508415,20944846,0.0,1.0
MSFT,2021-08-02 00:00:00+00:00,284.82,286.775,283.74,286.36,16267357,279.7737519048,281.6941145372,278.7128866142,281.2864672265,16267357,0.0,1.0
MSFT,2021-08-03 00:00:00+00:00,287.12,287.23,284.0,285.42,17879048,282.0330020606,282.141053155,278.9682801101,280.3631215106,17879048,0.0,1.0
MSFT,2021-08-04 00:00:00+00:00,286.51,287.5883,284.65,286.22,16191301,281.433809628,282.493005038,279.6067638498,281.1489476518,16191301,0.0,1.0
MSFT,2021-08-05 00:00:00+00:00,289.52,289.63,286.1,286.88,13900167,284.3904804841,284.4985315785,281.0310737306,281.7972542182,13900167,0.0,1.0
MSFT,2021-08-06 00:00:00+00:00,289.46,289.5,287.6238,288.505,16589336,284.3315435235,284.3708348305,282.527876073,283.3934635675,16589336,0.0,1.0
MSFT,2021-08-09 00:00:00+00:00,288.33,291.55,287.81,289.75,16117629,283.2215640991,286.3845143172,282.7107771073,284.6164054996,16117629,0.0,1.0
MSFT,2021-08-10 00:00:00+00:00,286.44,289.25,285.2,288.8,18616578,281.3650498406,284.1252641614,280.1470193218,283.683236957,18616578,0.0,1.0
MSFT,2021-08-11 00:00:00+00:00,286.95,288.66,285.86,287.21,13955934,281.8660140056,283.5457173823,280.7953258883,282.1214075015,13955934,0.0,1.0
MSFT,2021-08-12 00:00:00+00:00,289.81,289.97,286.34,286.63,14570391,284.6753424602,284.8325076885,281.266821573,281.5516835491,14570391,0.0,1.0
MSFT,2021-08-13 00:00:00+00:00,292.85,292.9,289.3,289.48,17283015,287.6614817966,287.7105959304,284.1743782952,284.351189177,17283015,0.0,1.0
MSFT,2021-08-16 00:00:00+00:00,294.6,294.82,290.02,293.19,22516027,289.3804764804,289.5965786692,284.8816218223,287.9954579066,22516027,0.0,1.0
MSFT,2021-08-17 00:00:00+00:00,293.08,293.43,291.08,292.39,20075250,287.8874068122,288.231205749,285.9228414593,287.2096317655,20075250,0.0,1.0
MSFT,2021-08-18 00:00:00+00:00,290.73,294.82,290.27,292.04,21812985,286.1291208214,290.1543954891,285.6764004431,287.4183897247,21812985,0.56,1.0
